case,genus,mode,seed,initial_dense_edges,final_dense_edges,dense_improvement_fraction,initial_landmark_edges,final_landmark_edges,initial_curvature_rmse,final_curvature_rmse,certified,valid_run,registration_success,runtime_seconds
official_genus3,3,landmark,11,0.2675951687858514,0.2106477577868701,0.2128118054498758,0.24116200015386952,0.03349379383218994,1.049535457152733,1.0482469395723915,True,True,True,31.212245399598032
official_genus3,3,curvature,11,0.2675951687858514,0.2777513092635469,-0.03795337757320722,0.24116200015386952,0.2585308793926382,1.049535457152733,1.0135611018112043,True,True,False,31.6528347004205
official_genus3,3,combined,11,0.2675951687858514,0.2183192764038697,0.1841434305617667,0.24116200015386952,0.07229447403141934,1.049535457152733,1.0257665717336941,True,True,True,31.90508099971339
official_genus3,3,landmark,29,0.2339571882380152,0.18229441792706014,0.2208214703725888,0.2244175968667385,0.032343527293549904,1.03735910173707,1.0385567653920191,True,True,True,31.814098000060767
official_genus3,3,curvature,29,0.2339571882380152,0.27257939144514126,-0.16508235330574228,0.2244175968667385,0.26276458078076426,1.03735910173707,1.002141201430791,True,True,False,31.349512699991465
official_genus3,3,combined,29,0.2339571882380152,0.20601738917367154,0.11942269983138643,0.2244175968667385,0.07066869585475215,1.03735910173707,1.016536004991634,True,True,True,31.915519500151277
