target,method,iteration,loss,objective,accepted,backtracks,certified,minimum_signed_area_ratio
manufactured,direct_lim_style,9,0.21927057228710492,0.22245777255804935,True,0,True,0.14841821227479365
manufactured,direct_lim_style,10,0.2342137800857152,0.23754205708868043,True,0,True,0.17803194864242872
manufactured,direct_lim_style,11,0.2272576896128114,0.23051960212501973,True,0,True,0.22205126151239205
manufactured,direct_lim_style,12,0.1893152928954513,0.19244496800567878,True,0,True,0.23227898670048389
manufactured,direct_lim_style,13,0.16936452018438952,0.1725094168205185,True,0,True,0.21052396827975617
manufactured,direct_lim_style,14,0.1504436323458375,0.15360830342898088,True,0,True,0.26416352821529454
manufactured,direct_lim_style,15,0.11730244182267686,0.12045258099578635,True,0,True,0.385909629571519
manufactured,direct_lim_style,16,0.10297429919411384,0.10621560054701745,True,0,True,0.35230315953691793
manufactured,direct_lim_style,17,0.10400542705716581,0.10738347401508563,True,0,True,0.2845048313907696
manufactured,direct_lim_style,18,0.10817056777954391,0.11163290884466019,True,0,True,0.2519264931237455
manufactured,direct_lim_style,19,0.1138951879496965,0.11738254287838226,True,0,True,0.263803567842934
manufactured,direct_lim_style,20,0.1154686920811373,0.11890811420292799,True,0,True,0.29082654293412147
manufactured,direct_lim_style,21,0.10695027046461184,0.1102609283895021,True,0,True,0.32931456846509033
manufactured,direct_lim_style,22,0.09421698696849652,0.0973818445003744,True,0,True,0.35442967747190457
manufactured,direct_lim_style,23,0.08380786579165113,0.08686543906792214,True,0,True,0.20917097522825878
manufactured,direct_lim_style,24,0.0794835739804812,0.08248306477652861,True,0,True,0.18102749679488278
manufactured,direct_lim_style,25,0.07132831536828593,0.074280453086942,True,0,True,0.2867820750846337
manufactured,direct_lim_style,26,0.05217809546515053,0.05507695910218729,True,0,True,0.4468927467050694
manufactured,direct_lim_style,27,0.04309071753291467,0.04599240528664235,True,0,True,0.3782462429550637
manufactured,direct_lim_style,28,0.04349665188134134,0.04644471695440684,True,0,True,0.43828932358692996
manufactured,direct_lim_style,29,0.04316272851100036,0.046137152059862796,True,0,True,0.46669515720718874
manufactured,direct_lim_style,30,0.040692944866194285,0.04365785988594959,True,0,True,0.46370434518190873
manufactured,direct_lim_style,31,0.03803233310346337,0.04097834903337378,True,0,True,0.4807261858012559
manufactured,direct_lim_style,32,0.03717552836119362,0.040112973609967434,True,0,True,0.5103974344580161
manufactured,direct_lim_style,33,0.03457975775243967,0.03749526136287121,True,0,True,0.42401804078494076
manufactured,direct_lim_style,34,0.030887636997337244,0.03376867800060936,True,0,True,0.37011968919401184
manufactured,direct_lim_style,35,0.02866520521527389,0.0315172155362212,True,0,True,0.37221053057829995
manufactured,direct_lim_style,36,0.02535169400458155,0.02817463528414154,True,0,True,0.41881261816065707
manufactured,direct_lim_style,37,0.021638393213147998,0.024436256853098928,True,0,True,0.4820754094861196
manufactured,direct_lim_style,38,0.02014389205153121,0.0229246055791969,True,0,True,0.4987883801490904
manufactured,direct_lim_style,39,0.019432136191647853,0.022180334692937488,True,0,True,0.4807579394931578
manufactured,direct_slim_style,0,0.10006712214677077,0.12006712214677077,True,0,True,0.040000195224426396
manufactured,direct_slim_style,1,0.5844481118001259,0.6343604273157513,True,1,True,0.2450301472618069
manufactured,direct_slim_style,2,0.14918900499716242,0.17616394520211687,True,0,True,0.06672924527612319
manufactured,direct_slim_style,3,0.35671001225648524,0.43057828071988963,True,0,True,0.2025755953647449
manufactured,direct_slim_style,4,0.23649655439220393,0.2680451424243243,True,0,True,0.009821834391270762
manufactured,direct_slim_style,5,0.3901786500371925,0.7551875523549163,True,0,True,0.13538588562565404
manufactured,direct_slim_style,6,0.36110566816852857,0.3941298677562611,True,1,True,0.14284732881152584
manufactured,direct_slim_style,7,0.36620272516579055,0.40074153990874145,True,0,True,0.13492340799434754
manufactured,direct_slim_style,8,0.3405804738052862,0.3770094022917248,True,0,True,0.11493892987785538
manufactured,direct_slim_style,9,0.34019521172621453,0.3783836032549147,True,1,True,0.1176116494599073
manufactured,direct_slim_style,10,0.33547265739174714,0.3744610077134006,True,0,True,0.16978633727635825
manufactured,direct_slim_style,11,0.3202501223591922,0.3559579508813425,True,0,True,0.15709439005041362
manufactured,direct_slim_style,12,0.3340044235567416,0.37100480638895916,True,0,True,0.23491475055145403
manufactured,direct_slim_style,13,0.3014081432911852,0.3351001220050824,True,0,True,0.06338369528705837
manufactured,direct_slim_style,14,0.3311965924717186,0.3755327059875502,True,0,True,0.18938898289091302
manufactured,direct_slim_style,15,0.2664858914005983,0.2996618067142008,True,1,True,0.1212015251386734
manufactured,direct_slim_style,16,0.27858037049308815,0.31322993781065434,True,0,True,0.041042685243514856
manufactured,direct_slim_style,17,0.33941405227575705,0.3924524550310872,True,0,True,0.014573390963801466
manufactured,direct_slim_style,18,0.39482868233584933,0.5839411754690242,True,0,True,0.18106399560065545
manufactured,direct_slim_style,19,0.3252845198323612,0.3630715492124924,True,0,True,0.01968317402843419
manufactured,direct_slim_style,20,0.5015002574622762,0.6370973748825833,True,1,True,0.052043559551841305
manufactured,direct_slim_style,21,0.5034935690204634,0.5669110142738201,True,3,True,0.023928756717956946
manufactured,direct_slim_style,22,0.5778203208816318,0.7135257216489532,True,0,True,0.0423756328670258
manufactured,direct_slim_style,23,0.5171457192502004,0.5766315951970372,True,0,True,0.032763897597126175
manufactured,direct_slim_style,24,0.47812297573295237,0.5352060800155558,True,0,True,0.0649776753454777
manufactured,direct_slim_style,25,0.4801420546717374,0.5293586344631084,True,0,True,0.021348234543300895
manufactured,direct_slim_style,26,0.5467298432011337,0.6012005600516307,True,0,True,0.003586621966637752
manufactured,direct_slim_style,27,0.7556819543268708,0.8427484684528241,True,1,True,0.005356035877451578
manufactured,direct_slim_style,28,0.7399512445817229,0.8190702163789833,True,1,True,0.012704477937256166
manufactured,direct_slim_style,29,0.7101140080014108,0.8157636916895435,True,1,True,0.010017649983111995
manufactured,direct_slim_style,30,0.6576869434661897,0.7387882804666764,True,0,True,0.01093927530446991
manufactured,direct_slim_style,31,0.5466090249373073,0.6063482562712089,True,0,True,0.020305487283491023
manufactured,direct_slim_style,32,0.46779394030830007,0.5239785249592545,True,0,True,0.039043578104974816
manufactured,direct_slim_style,33,0.4313087169533661,0.4917830923747828,True,1,True,0.05225360365520173
manufactured,direct_slim_style,34,0.3801815599157658,0.4355082500074953,True,1,True,0.06832697234117524
manufactured,direct_slim_style,35,0.3832580778973048,0.44125015737637086,True,1,True,0.08693202155393924
manufactured,direct_slim_style,36,0.348581387754721,0.40061773323537947,True,1,True,0.07888365734829302
manufactured,direct_slim_style,37,0.3803624616869072,0.44327044727123244,True,1,True,0.0878086813786265
manufactured,direct_slim_style,38,0.33687683999543905,0.3939651962898741,True,1,True,0.07606123804408858
manufactured,direct_slim_style,39,0.3261328078507366,0.3854959144098809,True,1,True,0.03448209867127703
manufactured,direct_amips_style,0,0.10006712214677077,0.10506712214677077,True,0,True,0.040000195224426396
manufactured,direct_amips_style,1,0.584448111800126,0.5918518219499282,True,1,True,0.24488620818749526
manufactured,direct_amips_style,2,0.1495804697929295,0.15555453681402165,True,0,True,0.058360462963082275
manufactured,direct_amips_style,3,0.3731432745131292,0.3812338378867996,True,0,True,0.18673495415262092
manufactured,direct_amips_style,4,0.24809261622260023,0.25465575496106396,True,1,True,0.14034966030045498
manufactured,direct_amips_style,5,0.20166767369457528,0.20792783501192857,True,0,True,0.1671178639099757
manufactured,direct_amips_style,6,0.26328483090837634,0.26966550780200677,True,0,True,0.17021491618346005
manufactured,direct_amips_style,7,0.33557397531178607,0.3422224047445987,True,0,True,0.2117880535057185
manufactured,direct_amips_style,8,0.28904837367082603,0.2958044006567061,True,0,True,0.3022027044131683
manufactured,direct_amips_style,9,0.22019464591266602,0.22697054817484938,True,0,True,0.14514222399648968
manufactured,direct_amips_style,10,0.23393538209310377,0.24117840284379538,True,0,True,0.17203794438857017
manufactured,direct_amips_style,11,0.2302453998447339,0.23688611178301455,True,0,True,0.22399967848521365
manufactured,direct_amips_style,12,0.19124630380370836,0.19778872583339172,True,0,True,0.22859535732966244
manufactured,direct_amips_style,13,0.17082041023144634,0.1773774725624631,True,0,True,0.20528363290356283
manufactured,direct_amips_style,14,0.15398691098610157,0.16056199159576703,True,0,True,0.2500068588360354
manufactured,direct_amips_style,15,0.12144281199918643,0.12801574058342466,True,0,True,0.36231565150178635
manufactured,direct_amips_style,16,0.10683248070227513,0.1134548259095652,True,0,True,0.3532522982157402
manufactured,direct_amips_style,17,0.10801729856353191,0.11468487295675739,True,0,True,0.2775179567936538
manufactured,direct_amips_style,18,0.11188770243376689,0.11858276260336094,True,0,True,0.25070745200826183
manufactured,direct_amips_style,19,0.11683544486558008,0.12355920606668692,True,0,True,0.2581313787176349
manufactured,direct_amips_style,20,0.11843705172332776,0.12517076410175693,True,0,True,0.2870769713838682
manufactured,direct_amips_style,21,0.11000548197995301,0.11670307493448555,True,0,True,0.3310488482014193
manufactured,direct_amips_style,22,0.09719984701397127,0.10383810076785595,True,0,True,0.3549366560017887
manufactured,direct_amips_style,23,0.08703093503981414,0.09362893643666566,True,0,True,0.20857273077259275
manufactured,direct_amips_style,24,0.08308383435950273,0.08968559842720092,True,0,True,0.18035089116726577
manufactured,direct_amips_style,25,0.07509470180638607,0.08170523338638798,True,0,True,0.2860988699603706
manufactured,direct_amips_style,26,0.05556750014119276,0.06214373421719089,True,0,True,0.44459920259740954
manufactured,direct_amips_style,27,0.045671293837209304,0.05224542170240001,True,0,True,0.3849901171584278
manufactured,direct_amips_style,28,0.045751278474573984,0.0523689307598304,True,0,True,0.42111847245861367
manufactured,direct_amips_style,29,0.04564295891747431,0.05229097969373781,True,0,True,0.46388159803295925
manufactured,direct_amips_style,30,0.04281989017226907,0.04946427710020278,True,0,True,0.46108173584604034
manufactured,direct_amips_style,31,0.039726283200559445,0.04634687861590018,True,0,True,0.47763681619314613
manufactured,direct_amips_style,32,0.03869971858266275,0.04530431116056884,True,0,True,0.48991260630500194
manufactured,direct_amips_style,33,0.036556238924596085,0.043142385342589316,True,0,True,0.3987133147662609
manufactured,direct_amips_style,34,0.03303166878849657,0.03959712306931004,True,0,True,0.3533391729043569
manufactured,direct_amips_style,35,0.03076492802824127,0.03732369456149823,True,0,True,0.3660175077010302
manufactured,direct_amips_style,36,0.027354379386352826,0.033905640234881525,True,0,True,0.42013236298894047
manufactured,direct_amips_style,37,0.02350341667860826,0.030045149618008353,True,0,True,0.48555191869543807
manufactured,direct_amips_style,38,0.021928079587313628,0.02846854975019184,True,0,True,0.4893794887733254
manufactured,direct_amips_style,39,0.02117323154835187,0.02771025494878238,True,0,True,0.4780099106902664
checkerboard,mu_lbs_fixed,0,2.5545808223322357,,True,0,True,0.7674181959256893
checkerboard,mu_lbs_fixed,1,2.2840577383261604,,True,0,True,0.5624481402233248
checkerboard,mu_lbs_fixed,2,2.0203332202194884,,True,0,True,0.38407166740652643
checkerboard,mu_lbs_fixed,3,1.7685417142107012,,True,0,True,0.2422630334410528
checkerboard,mu_lbs_fixed,4,1.535620358353365,,True,0,True,0.14160286542004977
checkerboard,mu_lbs_fixed,5,1.3298160159389523,,True,0,True,0.08288635972668269
checkerboard,mu_lbs_fixed,6,1.1584191276254407,,True,0,True,0.054165850273207486
checkerboard,mu_lbs_fixed,7,1.0253015507825447,,True,0,True,0.04270348754943226
checkerboard,mu_lbs_fixed,8,0.9263498740168952,,True,0,True,0.03225758034747023
checkerboard,mu_lbs_fixed,9,0.8465407030595827,,True,0,True,0.03059789543566566
checkerboard,mu_lbs_fixed,10,0.7721640293230507,,True,0,True,0.0356587506329688
checkerboard,mu_lbs_fixed,11,0.7062509451161958,,True,0,True,0.0468313477309439
checkerboard,mu_lbs_fixed,12,0.6637621891848607,,True,0,True,0.046050664731789426
checkerboard,mu_lbs_fixed,13,0.6129857450658245,,True,0,True,0.04655541814240029
checkerboard,mu_lbs_fixed,14,0.5608456984494641,,True,0,True,0.05042936606805815
checkerboard,mu_lbs_fixed,15,0.5264076455885909,,True,0,True,0.05685125304711998
checkerboard,mu_lbs_fixed,16,0.5089751026082264,,True,0,True,0.0643018061599653
checkerboard,mu_lbs_fixed,17,0.4960376009177769,,True,0,True,0.07143203157626732
checkerboard,mu_lbs_fixed,18,0.48318761063663757,,True,0,True,0.0624034300838716
checkerboard,mu_lbs_fixed,19,0.46825897161204705,,True,0,True,0.05124893149675217
checkerboard,mu_lbs_fixed,20,0.45492203615519106,,True,0,True,0.044200921187519636
checkerboard,mu_lbs_fixed,21,0.44508302195679456,,True,0,True,0.04221670926663939
checkerboard,mu_lbs_fixed,22,0.43583266667402626,,True,0,True,0.04473093438761129
checkerboard,mu_lbs_fixed,23,0.4245815802545682,,True,0,True,0.05035016892262789
checkerboard,mu_lbs_fixed,24,0.4114341903797278,,True,0,True,0.04990017299205568
checkerboard,mu_lbs_fixed,25,0.3973160618493623,,True,0,True,0.04902150971598018
checkerboard,mu_lbs_fixed,26,0.38338821477207397,,True,0,True,0.04873389739304399
checkerboard,mu_lbs_fixed,27,0.37046861349185756,,True,0,True,0.04904001139964864
checkerboard,mu_lbs_fixed,28,0.3581564004174171,,True,0,True,0.04990799608594767
checkerboard,mu_lbs_fixed,29,0.34542384420535627,,True,0,True,0.0512903763742158
checkerboard,mu_lbs_fixed,30,0.33217272936738174,,True,0,True,0.05311605813568998
checkerboard,mu_lbs_fixed,31,0.31958202546010583,,True,0,True,0.0552727384228539
checkerboard,mu_lbs_fixed,32,0.30868886513545335,,True,0,True,0.05760585399266504
checkerboard,mu_lbs_fixed,33,0.29923500323849367,,True,0,True,0.055374293034052606
checkerboard,mu_lbs_fixed,34,0.2900504069115213,,True,0,True,0.05373058730620529
checkerboard,mu_lbs_fixed,35,0.280770071238993,,True,0,True,0.054371417549762616
checkerboard,mu_lbs_fixed,36,0.2720083600619254,,True,0,True,0.0568102690703412
checkerboard,mu_lbs_fixed,37,0.26422894225631866,,True,0,True,0.06021146411686383
checkerboard,mu_lbs_fixed,38,0.25740922621614043,,True,0,True,0.06364663779342046
checkerboard,mu_lbs_fixed,39,0.2511721399112073,,True,0,True,0.06601426680337662
checkerboard,direct_none,0,2.5465808223322353,2.5465808223322353,True,0,False,-0.5999999557142889
checkerboard,direct_none,1,24.496764157113695,24.496764157113695,True,0,False,-0.7069137345401556
checkerboard,direct_none,2,66.3353676247027,66.3353676247027,True,0,False,-0.9680814281260165
checkerboard,direct_none,3,39.38715404237888,39.38715404237888,True,0,False,-0.27940939465054887
checkerboard,direct_none,4,34.59894453214917,34.59894453214917,True,0,False,-0.40858656730893894
checkerboard,direct_none,5,27.903078447251083,27.903078447251083,True,0,False,-0.1498873630368478
checkerboard,direct_none,6,10.48134338205163,10.48134338205163,True,0,False,-0.014775337573946999
checkerboard,direct_none,7,8.438617842935617,8.438617842935617,True,0,False,-0.11089596973724908
checkerboard,direct_none,8,12.847686890218666,12.847686890218666,True,0,False,-0.2160624242623372
checkerboard,direct_none,9,14.461703436900361,14.461703436900361,True,0,False,-0.3066380549124795
checkerboard,direct_none,10,14.450930733394447,14.450930733394447,True,0,False,-0.5529770504283245
checkerboard,direct_none,11,19.00876417319505,19.00876417319505,True,0,False,-0.3243451123136317
checkerboard,direct_none,12,24.6794636034042,24.6794636034042,True,0,False,-0.7044702669266628
checkerboard,direct_none,13,27.788067524645697,27.788067524645697,True,0,False,-1.0010828755829302
checkerboard,direct_none,14,25.975115176092704,25.975115176092704,True,0,False,-1.075924176636295
checkerboard,direct_none,15,28.788266125287926,28.788266125287926,True,0,False,-1.074804744693968
checkerboard,direct_none,16,36.374954148374734,36.374954148374734,True,0,False,-1.020546914830473
checkerboard,direct_none,17,48.81357604126199,48.81357604126199,True,0,False,-0.8904442544028274
checkerboard,direct_none,18,50.854104660475265,50.854104660475265,True,0,False,-0.7720786976368531
checkerboard,direct_none,19,41.2396723223393,41.2396723223393,True,0,False,-1.5531240192213072
checkerboard,direct_none,20,50.25728859025326,50.25728859025326,True,0,False,-0.89155323910875
checkerboard,direct_none,21,45.946526681787745,45.946526681787745,True,0,False,-1.0527214143471684
checkerboard,direct_none,22,47.69718259137228,47.69718259137228,True,0,False,-0.8757542059572748
checkerboard,direct_none,23,48.32630407756881,48.32630407756881,True,0,False,-0.7316421765402592
checkerboard,direct_none,24,48.41970118882184,48.41970118882184,True,0,False,-0.9933550027564071
checkerboard,direct_none,25,47.82087379606523,47.82087379606523,True,0,False,-1.0811682546984398
checkerboard,direct_none,26,52.031181232049406,52.031181232049406,True,0,False,-0.8743664630482714
checkerboard,direct_none,27,60.596212660447264,60.596212660447264,True,0,False,-0.7055257445240614
checkerboard,direct_none,28,58.828444877166056,58.828444877166056,True,0,False,-0.681397787598605
checkerboard,direct_none,29,55.11396113841126,55.11396113841126,True,0,False,-0.7432321257129588
checkerboard,direct_none,30,56.094736837416534,56.094736837416534,True,0,False,-1.0996340301142402
checkerboard,direct_none,31,63.43652137661381,63.43652137661381,True,0,False,-1.2793303495798127
checkerboard,direct_none,32,68.57102038284451,68.57102038284451,True,0,False,-1.4512730983282587
checkerboard,direct_none,33,58.53464445551296,58.53464445551296,True,0,False,-1.675224424892576
checkerboard,direct_none,34,55.59395329030485,55.59395329030485,True,0,False,-1.6517397851273659
checkerboard,direct_none,35,57.28398238464392,57.28398238464392,True,0,False,-1.368030811651663
checkerboard,direct_none,36,64.26870916488481,64.26870916488481,True,0,False,-1.1808727855905639
checkerboard,direct_none,37,67.20436532631513,67.20436532631513,True,0,False,-1.2286365163567188
checkerboard,direct_none,38,78.5773704591029,78.5773704591029,True,0,False,-1.3098938392112058
checkerboard,direct_none,39,76.9386989568658,76.9386989568658,True,0,False,-1.3350686575704347
checkerboard,direct_lim_style,0,2.5465808223322353,2.5465808223322353,True,1,True,0.200000023571427
checkerboard,direct_lim_style,1,1.614133249059882,1.6158040056716794,True,3,True,0.0012790208939887449
checkerboard,direct_lim_style,2,2.176852572038562,2.1804318609054016,True,2,True,0.13804450428292508
checkerboard,direct_lim_style,3,1.1707135402472775,1.1746023132703785,True,3,True,0.06161542018408577
checkerboard,direct_lim_style,4,1.085277647455123,1.0900817977475143,True,3,True,0.05936101309229594
checkerboard,direct_lim_style,5,1.0283925908043594,1.0342126588570981,True,3,True,0.007307452409384004
checkerboard,direct_lim_style,6,1.1983623802718366,1.2053297952222173,True,2,True,0.011205568389453757
checkerboard,direct_lim_style,7,1.0965676162157805,1.1042968428516837,True,2,True,0.026809471768015753
checkerboard,direct_lim_style,8,0.9501030259905788,0.9578916771531799,True,2,True,0.04873968148112031
checkerboard,direct_lim_style,9,0.95631086480983,0.9644114076550577,True,2,True,0.04358765881481494
checkerboard,direct_lim_style,10,0.9806752457758392,0.9890827927767096,True,2,True,0.03912955125210522
checkerboard,direct_lim_style,11,0.9925236072379013,1.0010162149615307,True,3,True,0.01389116491621604
checkerboard,direct_lim_style,12,1.0303438333220407,1.0388830739426451,True,2,True,0.03344880303369186
checkerboard,direct_lim_style,13,1.01561910327315,1.024229474661614,True,2,True,0.06798103461850294
checkerboard,direct_lim_style,14,1.0169994942816936,1.0258050720598866,True,2,True,0.029160860241987996
checkerboard,direct_lim_style,15,1.055340125421879,1.064529000052211,True,2,True,0.04235345736993835
checkerboard,direct_lim_style,16,1.0615442846344607,1.0709817239698565,True,2,True,0.03045649763146169
checkerboard,direct_lim_style,17,1.0947687431744877,1.104430686021186,True,1,True,0.021856562213208496
checkerboard,direct_lim_style,18,1.175046626190741,1.1848657636938211,True,0,True,0.012527960386653957
checkerboard,direct_lim_style,19,1.3344541389406939,1.343490464897805,True,1,True,0.044449782563485016
checkerboard,direct_lim_style,20,1.446646044251147,1.4557521272637624,True,2,True,0.03457968910281646
checkerboard,direct_lim_style,21,1.5005458262214793,1.5097731090999054,True,2,True,0.045432221844716944
