case,genus,mode,seed,initial_dense_edges,final_dense_edges,dense_improvement_fraction,initial_landmark_edges,final_landmark_edges,initial_curvature_rmse,final_curvature_rmse,certified,valid_run,registration_success,runtime_seconds
synthetic_genus2,2,landmark,29,0.2709489090741806,0.23116534355350732,0.14683050637336695,0.25454181852123425,0.01900757324592932,0.22176363468013663,0.2163420252561657,True,True,True,45.73723779991269
synthetic_genus2,2,curvature,29,0.2709489090741806,0.24710008751134802,0.08801962570848838,0.25454181852123425,0.2306024908817906,0.22176363468013663,0.19532850469167484,True,True,True,45.45299070002511
synthetic_genus2,2,combined,29,0.2709489090741806,0.23576125856042507,0.129868212549702,0.25454181852123425,0.17250946039621634,0.22176363468013663,0.19513799370026652,True,True,True,45.618725599721074
