case,genus,mode,seed,initial_dense_edges,final_dense_edges,dense_improvement_fraction,initial_landmark_edges,final_landmark_edges,initial_curvature_rmse,final_curvature_rmse,certified,valid_run,registration_success,runtime_seconds
synthetic_genus2,2,landmark,3,0.28428793742670244,0.2331125590337921,0.18001248612985846,0.2972827088528966,0.024647468265771844,0.2272223085755344,0.2243512174654945,True,True,True,45.4669276997447
synthetic_genus2,2,curvature,3,0.28428793742670244,0.2640436908548006,0.07121036071789491,0.2972827088528966,0.2926677627839292,0.2272223085755344,0.19993254791935186,True,True,True,45.40039320010692
synthetic_genus2,2,combined,3,0.28428793742670244,0.25394440914646477,0.10673519444721816,0.2972827088528966,0.2496190239900753,0.2272223085755344,0.19989476397533432,True,True,True,45.610776000190526
