method,iteration,loss,objective,accepted,backtracks,certified,minimum_signed_area_ratio
direct_none,4,0.050514437149422164,0.050514437149422164,True,0,False,-6.207481066585202
direct_none,5,0.049636166615286394,0.049636166615286394,True,0,False,-7.461976622950044
direct_none,6,0.035410792814661175,0.035410792814661175,True,0,False,-8.600684949241723
direct_none,7,0.026685344207411543,0.026685344207411543,True,0,False,-9.646920609937437
direct_none,8,0.02142668861812093,0.02142668861812093,True,0,False,-10.614214217875702
direct_none,9,0.021828266314031515,0.021828266314031515,True,0,False,-11.509581471492552
direct_none,10,0.021828468929904164,0.021828468929904164,True,0,False,-12.3355931369496
direct_none,11,0.019674280171153906,0.019674280171153906,True,0,False,-13.088908252912455
direct_none,12,0.01672051587564483,0.01672051587564483,True,0,False,-13.755949415766176
direct_none,13,0.015196719281511086,0.015196719281511086,True,0,False,-14.30921669279034
direct_none,14,0.013371580239132184,0.013371580239132184,True,0,False,-14.71386390634565
direct_none,15,0.011892215010104231,0.011892215010104231,True,0,False,-14.951293818797527
direct_none,16,0.011103901388301713,0.011103901388301713,True,0,False,-15.038660386313017
direct_none,17,0.011407810513627183,0.011407810513627183,True,0,False,-15.018216704574494
direct_none,18,0.011850991461396272,0.011850991461396272,True,0,False,-14.932917439288673
direct_none,19,0.009226828578969054,0.009226828578969054,True,0,False,-14.813736637140918
direct_none,20,0.009263369421980675,0.009263369421980675,True,0,False,-14.679535484478574
direct_none,21,0.008665951510762437,0.008665951510762437,True,0,False,-14.540951272944934
direct_none,22,0.007988770702189629,0.007988770702189629,True,0,False,-14.403806307856275
direct_none,23,0.007610413602444941,0.007610413602444941,True,0,False,-14.271241282662572
direct_none,24,0.0076584472392401985,0.0076584472392401985,True,0,False,-14.14490860777413
direct_none,25,0.007229737092626446,0.007229737092626446,True,0,False,-14.02562011540097
direct_none,26,0.006112017906831044,0.006112017906831044,True,0,False,-14.033491363115125
direct_none,27,0.006633401468066317,0.006633401468066317,True,0,False,-14.100561935008503
direct_none,28,0.006511379429712832,0.006511379429712832,True,0,False,-14.115127413201211
direct_none,29,0.0059091930101474776,0.0059091930101474776,True,0,False,-14.087069633159475
direct_none,30,0.006051688214545884,0.006051688214545884,True,0,False,-14.037512731987318
direct_none,31,0.005565796046597797,0.005565796046597797,True,0,False,-14.005494328828393
direct_none,32,0.004537534043304171,0.004537534043304171,True,0,False,-14.040676184387939
direct_none,33,0.00414653367539111,0.00414653367539111,True,0,False,-14.168832299279755
direct_none,34,0.004197484192246443,0.004197484192246443,True,0,False,-14.365938426863822
direct_none,35,0.0035871372942660497,0.0035871372942660497,True,0,False,-14.581531646919647
direct_none,36,0.003778466795892283,0.003778466795892283,True,0,False,-14.774259239169552
direct_none,37,0.004071476876274904,0.004071476876274904,True,0,False,-14.922402402386595
direct_none,38,0.003518082941413004,0.003518082941413004,True,0,False,-15.0184448988273
direct_none,39,0.003432923666417209,0.003432923666417209,True,0,False,-15.062658527048562
direct_lim_style,0,0.2487654574982403,0.2487654574982403,True,1,True,0.040000605776026696
direct_lim_style,1,0.1806757177782398,0.1820027804039564,True,5,True,0.01312808767695771
direct_lim_style,2,0.17611550059368025,0.17745755246518627,True,5,True,0.0036543374879732114
direct_lim_style,3,0.17123341866760763,0.17258318075463497,True,2,True,0.10275838364066411
direct_lim_style,4,0.1368806995433454,0.13845218080432503,True,3,True,0.0028511820511118004
direct_lim_style,5,0.1217071168166198,0.123603459187046,True,3,True,0.027207194124089975
direct_lim_style,6,0.10643445404861301,0.10853972377718159,True,5,True,0.004718697418712689
direct_lim_style,7,0.1026360320703718,0.10484218427532435,True,8,True,0.002220752220820894
direct_lim_style,8,0.10215142261279496,0.10438298655071808,True,8,True,0.0001277230168177433
direct_lim_style,9,0.10165469242143217,0.10394921981031113,True,3,True,0.009795437147299897
direct_lim_style,10,0.08906606958717707,0.09134951031043695,True,5,True,9.250507525128769e-05
direct_lim_style,11,0.08624104967577428,0.08866122028415932,True,5,True,0.007425670064079071
direct_lim_style,12,0.08334873901898872,0.08571161909897125,True,6,True,0.0019702308335168804
direct_lim_style,13,0.0819022456716161,0.08430977306416287,True,9,True,0.000665937950185976
direct_lim_style,14,0.0817191184288374,0.08414722266946362,True,9,True,0.00013337703099352205
direct_lim_style,15,0.08153662867753404,0.08399464762038143,True,6,True,0.0010705472751506317
direct_lim_style,16,0.08023863801206947,0.0826552932292896,True,8,True,0.00017222534369661785
direct_lim_style,17,0.0799062776422065,0.08235269809922642,True,9,True,7.590871310881124e-05
direct_lim_style,18,0.07974814165145995,0.08220743979879515,True,3,True,0.029836466162752935
direct_lim_style,19,0.07204384028632385,0.07436268056285833,True,5,True,0.008725004206446509
direct_lim_style,20,0.07015555368227677,0.07249589322282982,True,6,True,0.0015470823400480574
direct_lim_style,21,0.06916196648971668,0.07153419115144428,True,2,True,0.0007169828830780609
direct_lim_style,22,0.05473955947985332,0.05727159055045032,True,11,True,0.0003066350878009997
direct_lim_style,23,0.054715872076481334,0.057262866479319795,True,10,True,9.892781779796487e-05
direct_lim_style,24,0.05466932758398294,0.05723620941123416,True,2,True,0.004240293422926751
direct_lim_style,25,0.046258213682920386,0.04881218252301375,True,5,True,1.7786416046778418e-05
direct_lim_style,26,0.045190867808769304,0.047854248848859596,True,6,True,0.007899594062882416
direct_lim_style,27,0.044703480043180636,0.04726691182167396,True,6,True,0.0010217906731227048
direct_lim_style,28,0.04414309516514668,0.0467374591797985,True,7,True,0.00038434581414526105
direct_lim_style,29,0.04383349122616594,0.04644563099524827,True,6,True,0.003801044790699873
direct_lim_style,30,0.04316425037239051,0.045742671936442277,True,7,True,0.0011941574159785265
direct_lim_style,31,0.042807537525526164,0.045398323595975495,True,9,True,0.0005615156428756068
direct_lim_style,32,0.042714151666961214,0.045316552741840085,True,9,True,2.6362560676899276e-05
direct_lim_style,33,0.04261871615020556,0.04527274468696108,True,2,True,0.06779869075142102
direct_lim_style,34,0.03518507811554448,0.0375747842375526,True,4,True,0.06088010248151398
direct_lim_style,35,0.03250255987292358,0.034904663854462975,True,5,True,0.022622161608502753
direct_lim_style,36,0.030950005943011137,0.033368648055320735,True,6,True,0.003208208078367329
direct_lim_style,37,0.03008788136055621,0.032539925515010684,True,9,True,0.000928376700265408
direct_lim_style,38,0.029970852628538557,0.03244442702434486,True,11,True,0.0004357318853754071
direct_lim_style,39,0.029940023950406736,0.03242676240258798,True,11,True,4.780973835493156e-05
direct_slim_style,0,0.2487654574982403,0.2687654574982403,True,1,True,0.040000605776026696
direct_slim_style,1,0.18067571777823685,0.21969259127441887,True,1,True,0.08160885826938834
direct_slim_style,2,0.1340185428357446,0.17049843967460765,True,2,True,0.03581284480107374
direct_slim_style,3,0.12012162683649333,0.16234612115099467,True,2,True,0.18652081079749358
direct_slim_style,4,0.10626415590553061,0.13445421344274353,True,1,True,0.16968466764107706
direct_slim_style,5,0.08886476875419187,0.11885030795045468,True,1,True,0.00477218064203479
direct_slim_style,6,0.08363697975337903,1.605667850773869,True,1,True,0.015191347068346512
direct_slim_style,7,0.09361454163604116,0.2721618349748135,True,1,True,0.05109257519046136
direct_slim_style,8,0.10092996519005636,0.14692552175734142,True,2,True,0.05784062751006099
direct_slim_style,9,0.10193903391049934,0.14876064292888813,True,0,True,0.013655121963579838
direct_slim_style,10,0.10065070100352545,0.41829761154466844,True,0,True,0.03368660506551504
direct_slim_style,11,0.10598976536205756,0.21564068430364847,True,2,True,0.026066310583015156
direct_slim_style,12,0.10686627170060038,0.16993794189773323,True,2,True,0.01834272172689802
direct_slim_style,13,0.10599698000533289,0.43275268753995133,True,1,True,0.11720447568092857
direct_slim_style,14,0.10442839942824142,0.14931624957159345,True,1,True,0.09709885288452343
direct_slim_style,15,0.10478535346651469,0.16137573053534618,True,2,True,0.06163554368656114
direct_slim_style,16,0.10474948135053375,0.15081535838226706,True,3,True,0.028507129198702862
direct_slim_style,17,0.1045594918666666,0.16663384300234085,True,1,True,0.11318303956652433
direct_slim_style,18,0.10558541499524829,0.14716007393628247,True,1,True,0.018690501370615085
direct_slim_style,19,0.1083017006504565,0.48741824744708173,True,2,True,0.0848957997263048
direct_slim_style,20,0.10857195323922958,0.14969740412999322,True,3,True,0.039000564829096265
direct_slim_style,21,0.10819493902646866,0.15823486142178272,True,4,True,0.018279077830561947
direct_slim_style,22,0.10783296746901923,0.1997356658019629,True,4,True,0.0010603375920706533
direct_slim_style,23,0.10736805391825367,16.04457623093836,True,2,True,0.12770265067033726
direct_slim_style,24,0.10639440286538261,0.14795496200207936,True,2,True,0.02879100817755833
direct_slim_style,25,0.10732176601959076,0.24126152505115062,True,1,True,0.0762866543369967
direct_slim_style,26,0.11164204633600158,0.18163275513703875,True,2,True,0.023292697817501092
direct_slim_style,27,0.11355253445713523,0.44889863963437104,True,1,True,0.09748751694038396
direct_slim_style,28,0.11594188895920039,0.16044098486803737,True,3,True,0.03293630423588644
direct_slim_style,29,0.11670521409845468,0.2708188315969545,True,5,True,0.015889716120834983
direct_slim_style,30,0.11681914775703628,0.6122404655690258,True,1,True,0.13665801450580237
direct_slim_style,31,0.11943690865880864,0.1575362404704236,True,2,True,0.03794990220526637
direct_slim_style,32,0.12130000277942471,0.22009618751483628,True,1,True,0.1083607912489092
direct_slim_style,33,0.12560064359457132,0.16825548866413664,True,2,True,0.19441809201964405
direct_slim_style,34,0.12730806470350156,0.16208338470629183,True,2,True,0.167682511601172
direct_slim_style,35,0.12846033566621695,0.1623654531983239,True,1,True,0.11718965989876702
direct_slim_style,36,0.1308282992925251,0.16980603589045812,True,1,True,0.05300188945828027
direct_slim_style,37,0.13259206603502033,0.2125233789402153,True,2,True,0.029666132269404337
direct_slim_style,38,0.13256581847403429,0.2505895214565963,True,3,True,0.037140027383177586
direct_slim_style,39,0.13233995889527947,0.17851285698655786,True,3,True,0.017803852924409794
direct_amips_style,0,0.2487654574982403,0.2537654574982403,True,1,True,0.040000605776026696
direct_amips_style,1,0.1806757177782366,0.18657660252551392,True,2,True,0.00141481300513181
direct_amips_style,2,0.14982149264509426,0.16174684505333808,True,3,True,0.06998607431058132
direct_amips_style,3,0.13510062094020137,0.14129510213860233,True,2,True,0.0010173595662154118
direct_amips_style,4,0.10587263253969326,0.1261320082326485,True,4,True,0.0330824158374304
direct_amips_style,5,0.10099241585357736,0.10801844096239496,True,5,True,0.01952838882634424
direct_amips_style,6,0.09856305528576725,0.10564076483647236,True,5,True,0.0020081890744759697
direct_amips_style,7,0.09625076987442693,0.10708247933196019,True,3,True,0.07952959584879178
direct_amips_style,8,0.09204481972001287,0.0986026067832196,True,4,True,0.030598466039195256
direct_amips_style,9,0.09058149976853729,0.09732033794295214,True,2,True,0.021342431222173223
direct_amips_style,10,0.08673820370624716,0.09369883155096363,True,3,True,0.07283348022939623
direct_amips_style,11,0.08486522891523249,0.09161427637171704,True,4,True,0.015576573524269922
direct_amips_style,12,0.08368878158620721,0.09087641981255998,True,3,True,0.06334225708818111
direct_amips_style,13,0.0822639607197812,0.08914736363114935,True,4,True,0.012070959143469197
direct_amips_style,14,0.08169895263763571,0.0891928229896409,True,2,True,3.8278239788098355e-05
direct_amips_style,15,0.08155980949397833,0.3083379167195037,True,2,True,0.02350273215814391
direct_amips_style,16,0.08419541987144345,0.09125006485285174,True,2,True,0.042765878902635356
direct_amips_style,17,0.08721799382381779,0.0942762645554762,True,2,True,0.016270303914780824
direct_amips_style,18,0.089921960525922,0.09719739006084302,True,3,True,0.002609464418649019
direct_amips_style,19,0.09087409015476837,0.10061017655793388,True,2,True,0.007673794672362957
direct_amips_style,20,0.0943029402561084,0.10162536172983962,True,2,True,0.0011042719063748137
direct_amips_style,21,0.09735751781426717,0.10843618799232461,True,2,True,0.01611808018956523
direct_amips_style,22,0.09989875527300199,0.10718864869981595,True,1,True,0.08876700937913667
direct_amips_style,23,0.10910879659397438,0.11573780302485444,True,0,True,0.005615440818771952
direct_amips_style,24,0.1209209952273724,0.13279825864500344,True,2,True,0.04076118258782099
direct_amips_style,25,0.11872259454364233,0.1256262771613387,True,3,True,0.0018097434016510535
direct_amips_style,26,0.11678496024626282,0.1310227349988234,True,2,True,0.027581376612239847
direct_amips_style,27,0.11841086522911184,0.12545588025413126,True,4,True,0.013259643107023137
direct_amips_style,28,0.11916412723661764,0.12670372642735225,True,1,True,0.05394895798362214
direct_amips_style,29,0.13041162849635624,0.1375481330872363,True,2,True,0.0022874903507185823
direct_amips_style,30,0.13558167342872915,0.15200429133656254,True,3,True,0.031069646218336345
direct_amips_style,31,0.1370417127539693,0.14436802108553548,True,4,True,0.010571960307183145
direct_amips_style,32,0.13713986341647827,0.1450346654200396,True,4,True,0.02017451919407034
direct_amips_style,33,0.13678380895441067,0.14444884911526867,True,4,True,0.003731450927824652
direct_amips_style,34,0.1363192885810068,0.14640690156621938,True,0,True,0.04105665141382532
direct_amips_style,35,0.15206630662217,0.15931398591083806,True,0,True,0.0018438739464013707
direct_amips_style,36,0.16416504048929598,0.17353315966726016,True,1,True,0.11014613922397165
direct_amips_style,37,0.16590970278592992,0.17271263390749106,True,2,True,0.10117079108967872
direct_amips_style,38,0.16429162613406117,0.17107242878192822,True,1,True,0.04803541680019842
direct_amips_style,39,0.15922173297897813,0.16632498146447994,True,3,True,0.003647536764259916
