control,batch,layers,image_resolution,backend,dtype,device,warmup,repeats,seed,strength,threads,status,stage,host,commit,error,gpu_peak_allocated_bytes,gpu_peak_reserved_bytes,process_lifetime_hwm_bytes,throughput_samples_per_second,gradients_finite,mean_forward_seconds,mean_backward_seconds,mean_end_to_end_seconds,true_primal_relative_residual_max,flip_count_sum,minimum_signed_area,all_layer_sample_topology_certified,forward_methods,fallback_forward_layers,max_forward_iterations,max_forward_reported_relative_residual,adjoint_methods,fallback_adjoint_layers,max_adjoint_iterations,max_adjoint_reported_relative_residual,primary_failures,measured_primal_systems,measured_adjoint_systems
17,4,2,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,856313856,5.727895662279996,True,0.4981967806816101,0.19849188067018986,0.6983367428183556,1.3170846987191415e-07,0,0.0009882479079976747,True,,,,,,,,,,16,16
17,4,4,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,645857280,4.849324575397754,True,0.6953623276203871,0.1290627084672451,0.8248571399599314,1.336679320100362e-07,0,0.0009882479079976747,True,,,,,,,,,,32,32
17,4,4,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,1119064064,2.6232092316638247,True,1.0555956475436687,0.4675087686628103,1.524849772453308,1.336679320100362e-07,0,0.0009882479079976747,True,,,,,,,,,,32,32
17,8,1,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,524640256,22.20699580190998,True,0.3169737458229065,0.04253748618066311,0.36024683713912964,1.3953592465574874e-07,0,0.0009948198039388956,True,,,,,,,,,,16,16
17,8,1,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,616562688,14.278076998389334,True,0.42550884187221527,0.12820214964449406,0.5602995418012142,1.3953592465574874e-07,0,0.0009948198039388956,True,,,,,,,,,,16,16
17,8,2,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,673292288,9.944452933117773,True,0.6822647508233786,0.12137251906096935,0.8044685870409012,1.3953592465574874e-07,0,0.0009882479079976747,True,,,,,,,,,,32,32
17,8,2,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,1115037696,5.491948653737954,True,1.0366286095231771,0.41541891172528267,1.456677857786417,1.3953592465574874e-07,0,0.0009882479079976747,True,,,,,,,,,,32,32
17,8,4,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,816148480,4.718675822737031,True,1.4131487756967545,0.2813510037958622,1.6953908894211054,1.3953592465574874e-07,0,0.0009882479079976747,True,,,,,,,,,,64,64
17,8,4,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,1614196736,2.5287357852092356,True,2.208466136828065,0.9519308302551508,3.1636361721903086,1.3953592465574874e-07,0,0.0009882479079976747,True,,,,,,,,,,64,64
25,1,1,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,493096960,10.576588102925767,True,0.08648786321282387,0.007983217015862465,0.09454844892024994,1.5802989516145733e-07,0,0.0006064947557793404,True,,,,,,,,,,2,2
25,1,1,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,520867840,8.517661079339895,True,0.09745089896023273,0.019446339458227158,0.11740312166512012,1.5802989516145733e-07,0,0.0006064947557793404,True,,,,,,,,,,2,2
25,1,2,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,515252224,5.021526549147475,True,0.17824277095496655,0.020795335993170738,0.19914262928068638,1.596394254232966e-07,0,0.0005404377627509234,True,,,,,,,,,,4,4
25,1,2,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,616935424,3.6853546006038145,True,0.21633382514119148,0.05460892803966999,0.2713443096727133,1.596394254232966e-07,0,0.0005404377627509234,True,,,,,,,,,,4,4
25,1,4,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,548999168,2.405696675749302,True,0.37056804075837135,0.045016536489129066,0.41568000242114067,1.596394254232966e-07,0,0.000480594646001586,True,,,,,,,,,,8,8
25,1,4,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,693768192,1.7882666921023553,True,0.4377337396144867,0.12106304243206978,0.5592007078230381,1.596394254232966e-07,0,0.000480594646001586,True,,,,,,,,,,8,8
25,4,1,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,502763520,10.682125050439538,True,0.3418822716921568,0.031881293281912804,0.3744573276489973,1.650190531491162e-07,0,0.0005050028299881104,True,,,,,,,,,,8,8
25,4,1,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,582320128,8.41018729220462,True,0.3885833118110895,0.0841299518942833,0.47561366483569145,1.650190531491162e-07,0,0.0005050028299881104,True,,,,,,,,,,8,8
25,4,2,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,600080384,4.994386564444792,True,0.7129772901535034,0.08751256763935089,0.8008991591632366,1.650190531491162e-07,0,0.0005050028299881104,True,,,,,,,,,,16,16
25,4,2,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,857923584,3.754243059895828,True,0.862251415848732,0.20174420811235905,1.065461115911603,1.650190531491162e-07,0,0.0005050028299881104,True,,,,,,,,,,16,16
25,4,4,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,685916160,2.456971340228772,True,1.4531345050781965,0.17448517493903637,1.6280206181108952,1.6547888534607937e-07,0,0.0004805971483912148,True,,,,,,,,,,32,32
25,4,4,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,1135177728,1.7491392408036548,True,1.7938079871237278,0.491295600309968,2.286839095875621,1.6547888534607937e-07,0,0.0004805971483912148,True,,,,,,,,,,32,32
25,8,1,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,535576576,10.651495897926416,True,0.6835441384464502,0.06656115688383579,0.7510682139545679,1.650190531491162e-07,0,0.0004714186391397146,True,,,,,,,,,,16,16
25,8,1,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,621101056,8.49462728632162,True,0.7832701243460178,0.15195307321846485,0.941771749407053,1.650190531491162e-07,0,0.0004714186391397146,True,,,,,,,,,,16,16
25,8,2,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,679796736,5.079667979728458,True,1.4143215157091618,0.15974387526512146,1.5749060828238726,1.650190531491162e-07,0,0.0004714186391397146,True,,,,,,,,,,32,32
25,8,2,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,1143046144,3.5123690178041738,True,1.8022346645593643,0.47224619053304195,2.2776650059968233,1.650190531491162e-07,0,0.0004714186391397146,True,,,,,,,,,,32,32
25,8,4,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,831721472,2.4681941559474327,True,2.881741400808096,0.35861432179808617,3.241236099973321,1.6547888534607937e-07,0,0.0004714186391397146,True,,,,,,,,,,64,64
25,8,4,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,1600049152,1.6586369699158867,True,3.7501815743744373,1.0696810707449913,4.823237480595708,1.6547888534607937e-07,0,0.0004714186391397146,True,,,,,,,,,,64,64
33,1,1,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,497500160,6.192694496929351,True,0.14976971223950386,0.011592188850045204,0.16148059628903866,1.8436034383471846e-07,0,0.0002844222695763676,True,,,,,,,,,,2,2
33,1,1,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,521228288,5.4891588861624285,True,0.15959292277693748,0.021951351314783096,0.18217727355659008,1.8436034383471846e-07,0,0.0002844222695763676,True,,,,,,,,,,2,2
33,1,2,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,524161024,2.7707289884118524,True,0.33145445957779884,0.0293768011033535,0.3609158471226692,1.8436034383471846e-07,0,0.0002531001093882129,True,,,,,,,,,,4,4
33,1,2,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,619134976,2.329337182063283,True,0.3682358209043741,0.060707902535796165,0.42930667474865913,1.8436034383471846e-07,0,0.0002531001093882129,True,,,,,,,,,,4,4
33,1,4,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,544833536,1.4879808438569013,True,0.6137136649340391,0.05825914070010185,0.6720516625791788,1.8436034383471846e-07,0,0.0002502656775975609,True,,,,,,,,,,8,8
33,1,4,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,708255744,1.1670230652727476,True,0.7150277551263571,0.1414597798138857,0.8568810932338238,1.8436034383471846e-07,0,0.0002502656775975609,True,,,,,,,,,,8,8
