control,batch,layers,image_resolution,backend,dtype,device,warmup,repeats,seed,strength,threads,status,stage,host,commit,error,gpu_peak_allocated_bytes,gpu_peak_reserved_bytes,process_lifetime_hwm_bytes,throughput_samples_per_second,gradients_finite,mean_forward_seconds,mean_backward_seconds,mean_end_to_end_seconds,true_primal_relative_residual_max,flip_count_sum,minimum_signed_area,all_layer_sample_topology_certified,forward_methods,fallback_forward_layers,max_forward_iterations,max_forward_reported_relative_residual,adjoint_methods,fallback_adjoint_layers,max_adjoint_iterations,max_adjoint_reported_relative_residual,primary_failures,measured_primal_systems,measured_adjoint_systems
25,4,2,512,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,266845696,339738624,1162874880,1.8368908828904442,True,1.3230062648653984,0.8545054532587528,2.1775926034897566,9.6564365403887e-06,0,0.0005049789930799964,True,bicgstab,0,45,9.651618711359333e-06,bicgstab,0,85,9.644159035815392e-06,,16,16
25,4,4,256,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,106397184,115343360,1142046720,0.7764562897691828,True,2.5927001778036356,2.558833997696638,5.151610016822815,9.81730151849274e-06,0,0.00048061499562290734,True,bicgstab,0,45,9.831846909946762e-06,bicgstab|stationary_fallback,1,1079,9.963872798834927e-06,BiCGStab did not converge within 500 iterations,32,32
25,4,4,512,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,412057088,490733568,1187389440,0.9427028273028462,True,2.4453692249953747,1.7976686134934425,4.243118705227971,9.81730151849274e-06,0,0.00048061499562290734,True,bicgstab,0,45,9.831846909946762e-06,bicgstab|stationary_fallback,3,1128,9.999761459766887e-06,BiCGStab breakdown: nonfinite dot-product scale,32,32
25,8,1,256,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,30127104,37748736,1094533120,5.1189651445102315,True,1.0375880673527718,0.5251363310962915,1.5628158766776323,9.901308071005366e-06,0,0.00047139806177208185,True,bicgstab,0,44,9.907370440487284e-06,bicgstab,0,72,9.931890417647082e-06,,16,16
25,8,1,512,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,114956288,174063616,1104060416,4.688923118858417,True,1.0753819905221462,0.6306542716920376,1.7061486821621656,9.901308071005366e-06,0,0.00047139806177208185,True,bicgstab,0,44,9.907370440487284e-06,stationary_fallback,1,1136,9.939234587363899e-06,BiCGStab breakdown: nonfinite dot-product scale,16,16
25,8,2,256,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,132145664,171966464,1134764032,2.4871401128554878,True,2.2020559906959534,1.0144000723958015,3.2165457662194967,9.901308071005366e-06,0,0.00047139806177208185,True,bicgstab,0,55,9.907370440487284e-06,bicgstab|stationary_fallback,1,1120,9.92226523521822e-06,BiCGStab breakdown: nonfinite dot-product scale,32,32
25,8,2,512,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,525099520,744488960,1161736192,1.9121540234190486,True,2.2658992521464825,1.917742544785142,4.183763390406966,9.901308071005366e-06,0,0.00047139806177208185,True,bicgstab,0,55,9.907370440487284e-06,stationary_fallback,2,1132,9.958295777323656e-06,BiCGStab breakdown in alpha denominator|BiCGStab did not converge within 500 iterations,32,32
25,8,4,256,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,205309440,253755392,1142222848,1.2130038005952197,True,4.354042265564203,2.241080656647682,6.59519780240953,9.901308071005366e-06,0,0.00047139806177208185,True,bicgstab,0,55,9.907370440487284e-06,stationary_fallback,4,1135,9.964908713300247e-06,BiCGStab breakdown in alpha denominator|BiCGStab breakdown: nonfinite dot-product scale,64,64
25,8,4,512,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,815318528,1098907648,1187221504,1.100553183138015,True,4.406684195622802,2.8622651658952236,7.269071701914072,9.901308071005366e-06,0,0.00047139806177208185,True,bicgstab,0,55,9.907370440487284e-06,stationary_fallback,4,1132,9.985017641156446e-06,BiCGStab breakdown: nonfinite dot-product scale,64,64
33,1,1,256,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,14209024,25165824,1098350592,0.6098190692260588,True,0.7070225290954113,0.9327211268246174,1.6398306488990784,8.617963098988304e-06,0,0.0002844803954324959,True,bicgstab,0,132,8.622238965472206e-06,bicgstab,0,147,9.804737601371016e-06,,2,2
33,1,1,512,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,56046592,65011712,1129951232,0.723944549142962,True,0.7262119483202696,0.6550165489315987,1.3813212644308805,8.617963098988304e-06,0,0.0002844803954324959,True,bicgstab,0,132,8.622238965472206e-06,stationary_fallback,1,1850,9.984779353544582e-06,BiCGStab breakdown in shadow residual,2,2
33,1,2,256,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,18910720,31457280,1140514816,0.3666741926029259,True,1.1128982845693827,1.6142489425837994,2.727216750383377,8.617963098988304e-06,0,0.0002530642375394715,True,bicgstab,0,132,8.622238965472206e-06,bicgstab|stationary_fallback,1,1847,9.965506251319312e-06,BiCGStab breakdown in shadow residual,4,4
