control,batch,layers,image_resolution,backend,dtype,device,warmup,repeats,seed,strength,threads,status,stage,host,commit,error,gpu_peak_allocated_bytes,gpu_peak_reserved_bytes,process_lifetime_hwm_bytes,throughput_samples_per_second,gradients_finite,mean_forward_seconds,mean_backward_seconds,mean_end_to_end_seconds,true_primal_relative_residual_max,flip_count_sum,minimum_signed_area,all_layer_sample_topology_certified,forward_methods,fallback_forward_layers,max_forward_iterations,max_forward_reported_relative_residual,adjoint_methods,fallback_adjoint_layers,max_adjoint_iterations,max_adjoint_reported_relative_residual,primary_failures,measured_primal_systems,measured_adjoint_systems
25,4,1,256,directed_iterative,float32,cuda,0,1,1702,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,20517888,23068672,1092866048,3.4675375159171677,True,0.8348727636039257,0.31122058257460594,1.1535563729703426,8.994129569364078e-06,0,9.156734085444336e-05,True,bicgstab,0,45,8.99419956112979e-06,bicgstab,0,61,9.852061339188367e-06,,4,4
25,4,1,256,directed_iterative,float32,cuda,0,1,1703,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,20517888,23068672,1094262784,2.6316180010639685,True,0.8473804965615273,0.6651207022368908,1.519977442920208,9.8793260770311e-06,0,0.00013653769684540684,True,bicgstab,0,47,9.87611201708205e-06,bicgstab,0,120,9.795163350645453e-06,,4,4
25,4,4,256,directed_iterative,float32,cuda,0,1,1701,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,106397184,115343360,1141207040,0.7918531620740269,True,2.712829802185297,2.3306908272206783,5.051441594958305,9.956035821667236e-06,0,9.299587988564904e-05,True,bicgstab,0,48,9.966945981432218e-06,bicgstab|stationary_fallback,2,1362,9.93994308373658e-06,BiCGStab breakdown in alpha denominator|BiCGStab breakdown in shadow residual,16,16
25,4,4,256,directed_iterative,float32,cuda,0,1,1702,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,106397184,115343360,1142587392,0.6440674850621843,True,2.7451656088232994,3.457876641303301,6.2105293199419975,9.685797567493242e-06,0,9.156734085444336e-05,True,bicgstab,0,45,9.703369869384915e-06,bicgstab|stationary_fallback,1,1145,9.930397027346771e-06,BiCGStab breakdown: nonfinite dot-product scale,16,16
25,4,4,256,directed_iterative,float32,cuda,0,1,1703,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,106397184,115343360,1142751232,0.7990645916060993,True,2.8621761351823807,2.136197656393051,5.005853146314621,9.8793260770311e-06,0,8.746582632357423e-05,True,bicgstab,0,48,9.87611201708205e-06,bicgstab|stationary_fallback,2,1188,9.947947546606883e-06,BiCGStab breakdown: nonfinite dot-product scale,16,16
49,1,1,256,directed_iterative,float32,cuda,0,1,1701,0.5,1,failure,measurement,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,stationary fallback did not converge within 10000 iterations after: BiCGStab did not converge within 500 iterations,,,1090707456,,,,,,,,,,,,,,,,,,,,
49,1,1,256,directed_iterative,float32,cuda,0,1,1702,0.5,1,failure,measurement,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,stationary fallback did not converge within 10000 iterations after: BiCGStab did not converge within 500 iterations,,,1088266240,,,,,,,,,,,,,,,,,,,,
49,1,1,256,directed_iterative,float32,cuda,0,1,1703,0.5,1,failure,measurement,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,stationary fallback did not converge within 10000 iterations after: BiCGStab did not converge within 500 iterations,,,1083756544,,,,,,,,,,,,,,,,,,,,
49,1,4,256,directed_iterative,float32,cuda,0,1,1701,0.5,1,failure,measurement,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,stationary fallback did not converge within 10000 iterations after: BiCGStab did not converge within 500 iterations,,,1152651264,,,,,,,,,,,,,,,,,,,,
49,1,4,256,directed_iterative,float32,cuda,0,1,1702,0.5,1,failure,measurement,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown: nonfinite dot-product scale,,,1166499840,,,,,,,,,,,,,,,,,,,,
49,1,4,256,directed_iterative,float32,cuda,0,1,1703,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,29648384,35651584,1171943424,0.034773871862805734,True,4.6005212143063545,24.14910278469324,28.75722335278988,9.921309805961288e-06,0,1.8734123928498852e-05,True,bicgstab,0,232,9.934202353178989e-06,stationary_fallback,4,9504,9.974229215004016e-06,BiCGStab breakdown in shadow residual|BiCGStab did not converge within 500 iterations,4,4
49,4,1,256,directed_iterative,float32,cuda,0,1,1701,0.5,1,failure,measurement,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in shadow residual,,,1084448768,,,,,,,,,,,,,,,,,,,,
49,4,1,256,directed_iterative,float32,cuda,0,1,1702,0.5,1,failure,measurement,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in shadow residual,,,1083883520,,,,,,,,,,,,,,,,,,,,
49,4,1,256,directed_iterative,float32,cuda,0,1,1703,0.5,1,failure,measurement,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in shadow residual,,,1081790464,,,,,,,,,,,,,,,,,,,,
49,4,4,256,directed_iterative,float32,cuda,0,1,1701,0.5,1,failure,measurement,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in shadow residual,,,1154641920,,,,,,,,,,,,,,,,,,,,
49,4,4,256,directed_iterative,float32,cuda,0,1,1702,0.5,1,failure,measurement,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in shadow residual,,,1150627840,,,,,,,,,,,,,,,,,,,,
49,4,4,256,directed_iterative,float32,cuda,0,1,1703,0.5,1,failure,measurement,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown: nonfinite dot-product scale,,,1148751872,,,,,,,,,,,,,,,,,,,,
17,1,1,256,symmetric,float32,cuda,0,1,1701,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,14009856,25165824,1123311616,2.1966079017735995,True,0.3335757739841938,0.11402461305260658,0.4552473835647106,8.973294902495346e-06,0,0.0006353914161483232,True,unspecified,0,40,8.962318133853842e-06,unspecified,0,39,8.906841685529798e-06,,1,1
17,1,1,256,symmetric,float32,cuda,0,1,1702,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,14009856,25165824,1130344448,2.4545090100174174,True,0.31447935476899147,0.08556532114744186,0.40741345658898354,8.895989228736447e-06,0,0.00032024714982981095,True,unspecified,0,40,8.888566298992373e-06,unspecified,0,40,9.73359783529304e-06,,1,1
17,1,1,256,symmetric,float32,cuda,0,1,1703,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,14009856,25165824,1101721600,2.4301674088139475,True,0.31755930185317993,0.08633452281355858,0.41149428486824036,9.962115751157227e-06,0,0.00030196590266751144,True,unspecified,0,40,9.961234354705084e-06,unspecified,0,41,8.636833626951557e-06,,1,1
17,1,4,256,symmetric,float32,cuda,0,1,1701,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,27680256,33554432,1140195328,0.9957657575346494,True,0.7773398943245411,0.21664099395275116,1.0042522475123405,9.970384187257228e-06,0,0.00030196590266751144,True,unspecified,0,40,9.959666385839228e-06,unspecified,0,40,9.997379493142944e-06,,4,4
17,1,4,256,symmetric,float32,cuda,0,1,1702,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,27680256,33554432,1139609600,1.2740445075172437,True,0.5483732484281063,0.2290467470884323,0.7849019356071949,9.728620621799075e-06,0,0.0003202460175089072,True,unspecified,0,40,9.705210686661303e-06,unspecified,0,41,9.27387191040907e-06,,4,4
17,1,4,256,symmetric,float32,cuda,0,1,1703,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,27680256,33554432,1144000512,1.2588957256615119,True,0.5547746159136295,0.23212040588259697,0.7943469658493996,9.965208074956286e-06,0,0.00030196590266751144,True,unspecified,0,41,9.96337621472776e-06,unspecified,0,41,9.7636384452926e-06,,4,4
17,4,1,256,symmetric,float32,cuda,0,1,1701,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,20351488,23068672,1098883072,6.976136370753569,True,0.44905710220336914,0.11680825799703598,0.5733832865953445,9.200974674663043e-06,0,0.00033828490769460817,True,unspecified,0,40,9.21317950997036e-06,unspecified,0,41,9.46324234973872e-06,,4,4
17,4,1,256,symmetric,float32,cuda,0,1,1702,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,20351488,23068672,1100283904,7.07159092783088,True,0.4470996558666229,0.11109618470072746,0.5656435787677765,9.819327272103803e-06,0,0.00032023544918047264,True,unspecified,0,40,9.819871593208518e-06,unspecified,0,40,9.900506483973004e-06,,4,4
17,4,1,256,symmetric,float32,cuda,0,1,1703,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,20351488,23068672,1099235328,7.427176842907923,True,0.44472160190343857,0.08631614223122597,0.5385626442730427,9.730783645068671e-06,0,0.0001725327900601315,True,unspecified,0,41,9.735763342177961e-06,unspecified,0,41,9.240407052857336e-06,,4,4
17,4,4,256,symmetric,float32,cuda,0,1,1701,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,105774592,113246208,1134952448,2.6312077485008403,True,1.315907809883356,0.1965489536523819,1.5202144347131252,9.902938230065538e-06,0,0.0001725327900601315,True,unspecified,0,41,9.910865628626198e-06,unspecified,0,41,9.986034456233028e-06,,16,16
17,4,4,256,symmetric,float32,cuda,0,1,1702,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,105774592,113246208,1136271360,2.636910637543049,True,1.2529816664755344,0.25563010945916176,1.5169266425073147,1.0011677603340074e-05,0,0.00030589888778820296,True,unspecified,0,41,9.989325008064043e-06,unspecified,0,41,9.714498446555808e-06,,16,16
17,4,4,256,symmetric,float32,cuda,0,1,1703,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,105774592,113246208,1136218112,2.641064151204958,True,1.3072658739984035,0.19961635768413544,1.5145410224795341,9.953778045597247e-06,0,0.0001725327900601315,True,unspecified,0,41,9.942855285771657e-06,unspecified,0,42,9.762016816239338e-06,,16,16
25,1,1,256,symmetric,float32,cuda,0,1,1701,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,14071808,25165824,1101963264,1.9077894676753702,True,0.38045741990208626,0.13603779673576355,0.5241668522357941,9.273124159462418e-06,0,0.0002969335587073016,True,unspecified,0,72,9.272248462366406e-06,unspecified,0,77,6.784888228139607e-06,,1,1
25,1,1,256,symmetric,float32,cuda,0,1,1702,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,14071808,25165824,1103536128,1.7091451849370773,True,0.4240114204585552,0.153549212962389,0.5850878022611141,9.030139522096902e-06,0,0.00014918886386672275,True,unspecified,0,72,9.01574549061479e-06,unspecified,0,77,9.654858331487048e-06,,1,1
25,1,1,256,symmetric,float32,cuda,0,1,1703,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,14071808,25165824,1101897728,1.8104083516514051,True,0.38456396013498306,0.16024205088615417,0.5523615702986717,8.319622992306005e-06,0,0.00016032762162437961,True,unspecified,0,69,8.313527359860018e-06,unspecified,0,65,9.164547009277157e-06,,1,1
25,1,4,256,symmetric,float32,cuda,0,1,1701,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,27917824,33554432,1143963648,0.8020219158200051,True,0.9046558178961277,0.3346583768725395,1.2468487210571766,9.695536881448363e-06,0,0.00011781591889414872,True,unspecified,0,72,9.689074431662448e-06,unspecified,0,79,9.75864259089576e-06,,4,4
25,1,4,256,symmetric,float32,cuda,0,1,1702,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,27917824,33554432,1158639616,0.7885498299943389,True,0.916916448622942,0.3437250480055809,1.2681506760418415,9.729451607166242e-06,0,0.00014918877977299077,True,unspecified,0,72,9.711720849736594e-06,unspecified,0,79,7.140602974686772e-06,,4,4
25,1,4,256,symmetric,float32,cuda,0,1,1703,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,27917824,33554432,1145925632,0.8091118874042732,True,0.8910087533295155,0.33737998455762863,1.2359230108559132,9.942942288799687e-06,0,0.00011781543816491452,True,unspecified,0,70,9.946603313437663e-06,unspecified,0,76,7.589220786030637e-06,,4,4
25,4,1,256,symmetric,float32,cuda,0,1,1701,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,20471808,23068672,1100582912,4.5514906373566895,True,0.7208879478275776,0.15050069615244865,0.8788329623639584,9.965920768581476e-06,0,0.00016215077104675426,True,unspecified,0,72,9.977238732972182e-06,unspecified,0,76,9.433261766389478e-06,,4,4
25,4,1,256,symmetric,float32,cuda,0,1,1702,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,20471808,23068672,1100759040,4.505262837419902,True,0.7338167168200016,0.14658328145742416,0.8878505304455757,9.971519147899105e-06,0,0.0001491463244517322,True,unspecified,0,72,9.981922630686313e-06,unspecified,0,77,9.745544957695529e-06,,4,4
25,4,1,256,symmetric,float32,cuda,0,1,1703,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,20471808,23068672,1101021184,4.536653577527471,True,0.7202640138566494,0.154035534709692,0.8817071728408337,9.86706245026773e-06,0,0.00016032852755021396,True,unspecified,0,70,9.854646123130806e-06,unspecified,0,75,9.30824717215728e-06,,4,4
25,4,4,256,symmetric,float32,cuda,0,1,1701,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,106212864,115343360,1138515968,1.4766094609755744,True,2.35807716101408,0.34316206350922585,2.7089085541665554,1.0000582816309549e-05,0,0.00011781928399878813,True,unspecified,0,72,9.994946594815701e-06,unspecified,0,79,9.803618922887836e-06,,16,16
25,4,4,256,symmetric,float32,cuda,0,1,1702,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,106212864,115343360,1137446912,1.5265130588510545,True,2.2686878629028797,0.34393008425831795,2.6203509867191315,1.0004032818611965e-05,0,0.00014914622834460994,True,unspecified,0,72,9.992315426643472e-06,unspecified,0,79,9.839695849223062e-06,,16,16
25,4,4,256,symmetric,float32,cuda,0,1,1703,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,106212864,115343360,1138491392,1.4104813429584973,True,2.494518142193556,0.3337434232234955,2.835911314934492,9.99174999471381e-06,0,0.0001178183225403197,True,unspecified,0,71,9.992164450522978e-06,unspecified,0,76,9.973634405469056e-06,,16,16
49,1,1,256,symmetric,float32,cuda,0,1,1701,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,14394880,25165824,1104027648,0.9509117775531024,True,0.8054887317121029,0.23853689432144165,1.0516222678124905,9.970591989642107e-06,0,4.2051952677534714e-05,True,unspecified,0,174,9.958444934454747e-06,unspecified,0,191,9.246794434147887e-06,,1,1
49,1,1,256,symmetric,float32,cuda,0,1,1702,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,14394880,25165824,1127915520,0.8321855252319627,True,0.9585630930960178,0.23521020635962486,1.2016551233828068,9.842348758467547e-06,0,2.4376683656290906e-05,True,unspecified,0,174,9.840419807005674e-06,unspecified,0,190,9.93811136140721e-06,,1,1
49,1,1,256,symmetric,float32,cuda,0,1,1703,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,14394880,25165824,1114898432,0.9737300071733819,True,0.794792577624321,0.2244463674724102,1.026978723704815,6.948165715940772e-06,0,4.8537632896611346e-05,True,unspecified,0,177,6.939896593394224e-06,unspecified,0,192,9.87209477898432e-06,,1,1
49,1,4,256,symmetric,float32,cuda,0,1,1701,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,29152768,35651584,1174851584,0.30107525839724597,True,2.647100016474724,0.6668876186013222,3.3214286863803864,9.980080778955022e-06,0,3.9991559056317506e-05,True,unspecified,0,177,9.987027624447364e-06,unspecified,0,195,9.839392987487372e-06,,4,4
49,1,4,256,symmetric,float32,cuda,0,1,1702,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,29152768,35651584,1149272064,0.30250454927483594,True,2.6238282807171345,0.6744093224406242,3.305735409259796,9.979304061263657e-06,0,2.4376380412027876e-05,True,unspecified,0,176,9.978528396459296e-06,unspecified,0,195,9.994538231694605e-06,,4,4
49,1,4,256,symmetric,float32,cuda,0,1,1703,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,29152768,35651584,1147699200,0.30873128214474205,True,2.5916992016136646,0.6398646868765354,3.239062763750553,9.98670139005196e-06,0,3.9991559056317506e-05,True,unspecified,0,177,9.989828868128825e-06,unspecified,0,199,9.707121535029728e-06,,4,4
49,4,1,256,symmetric,float32,cuda,0,1,1701,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,21114368,25165824,1107738624,1.6336565653898336,True,2.2008024640381336,0.24015530943870544,2.448495041579008,1.0003053423157436e-05,0,3.9244856232301266e-05,True,unspecified,0,178,9.995750588132069e-06,unspecified,0,193,9.667768608778715e-06,,4,4
49,4,1,256,symmetric,float32,cuda,0,1,1702,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,21114368,25165824,1107193856,1.4831087223175563,True,2.4417334347963333,0.24768715724349022,2.6970376074314117,9.947546326597041e-06,0,2.4376457836095026e-05,True,unspecified,0,182,9.93797311821254e-06,unspecified,0,198,9.957278962247074e-06,,4,4
49,4,1,256,symmetric,float32,cuda,0,1,1703,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,21114368,25165824,1107181568,1.6448120337769683,True,2.181057386100292,0.24354857206344604,2.431888822466135,9.99383930191663e-06,0,3.719870431240238e-05,True,unspecified,0,179,9.985638826037757e-06,unspecified,0,196,9.985234100895468e-06,,4,4
49,4,4,256,symmetric,float32,cuda,0,1,1701,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,108555776,117440512,1145589760,0.45200878199868466,True,8.123856838792562,0.7179524078965187,8.8493855856359,9.983776525543217e-06,0,3.0260595669240873e-05,True,unspecified,0,179,9.98882569547277e-06,unspecified,0,214,9.967076948669273e-06,,16,16
49,4,4,256,symmetric,float32,cuda,0,1,1702,0.5,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,108555776,117440512,1147826176,0.4584636827560699,True,7.989154513925314,0.7276678569614887,8.724791407585144,9.974519826760828e-06,0,2.3987472982933607e-05,True,unspecified,0,182,9.971621693694033e-06,unspecified,0,218,9.953859262168407e-06,,16,16
