control,batch,layers,image_resolution,backend,dtype,device,warmup,repeats,seed,strength,threads,status,stage,host,commit,error,gpu_peak_allocated_bytes,gpu_peak_reserved_bytes,process_lifetime_hwm_bytes,throughput_samples_per_second,gradients_finite,mean_forward_seconds,mean_backward_seconds,mean_end_to_end_seconds,true_primal_relative_residual_max,flip_count_sum,minimum_signed_area,all_layer_sample_topology_certified,forward_methods,fallback_forward_layers,max_forward_iterations,max_forward_reported_relative_residual,adjoint_methods,fallback_adjoint_layers,max_adjoint_iterations,max_adjoint_reported_relative_residual,primary_failures,measured_primal_systems,measured_adjoint_systems
17,4,4,256,directed_iterative,float32,cuda,0,1,1702,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,105854464,113246208,1138610176,1.5744271239980194,True,1.5697985403239727,0.9632389284670353,2.5406066365540028,9.842262171216572e-06,0,4.915009004236026e-06,True,bicgstab,0,37,9.841742212302051e-06,bicgstab,0,85,9.864536878012586e-06,,16,16
17,4,4,256,directed_iterative,float32,cuda,0,1,1703,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,105854464,113246208,1138995200,1.4399778639619976,True,1.555130746215582,1.2150614000856876,2.7778204791247845,9.86522606554558e-06,0,1.098306128710646e-05,True,bicgstab,0,38,9.84804592008004e-06,bicgstab|stationary_fallback,1,550,9.958160262613092e-06,BiCGStab breakdown: nonfinite dot-product scale,16,16
25,1,1,256,directed_iterative,float32,cuda,0,1,1701,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,14098432,25165824,1095016448,0.710100811685103,True,0.5136305540800095,0.8870983943343163,1.4082507491111755,9.96658870758937e-06,0,3.925984409747221e-05,True,bicgstab,0,53,9.975603461498395e-06,stationary_fallback,1,1014,9.859345482254867e-06,BiCGStab breakdown: nonfinite dot-product scale,1,1
25,1,1,256,directed_iterative,float32,cuda,0,1,1702,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,14098432,25165824,1093226496,0.992261739272575,True,0.6023877412080765,0.3978763520717621,1.007798608392477,8.335274130534593e-06,0,9.457161380233017e-06,True,bicgstab,0,76,8.3353716036072e-06,bicgstab,0,73,9.814534678298514e-06,,1,1
25,1,1,256,directed_iterative,float32,cuda,0,1,1703,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,14098432,25165824,1099042816,0.6543270594313532,True,0.5633963719010353,0.9573786593973637,1.5282877050340176,9.601743108687333e-06,0,1.2254952554080474e-05,True,bicgstab,0,64,9.609763765183743e-06,stationary_fallback,1,1032,9.887096894090064e-06,BiCGStab breakdown: nonfinite dot-product scale,1,1
25,1,4,256,directed_iterative,float32,cuda,0,1,1701,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,28024320,35651584,1142497280,0.14500192499201744,True,2.051374364644289,4.837356947362423,6.896460168063641,9.96658870758937e-06,0,1.2254952554080474e-05,True,bicgstab,0,77,9.975603461498395e-06,bicgstab|stationary_fallback,2,1511,9.891988156596199e-06,BiCGStab breakdown: nonfinite dot-product scale|BiCGStab did not converge within 500 iterations,4,4
25,1,4,256,directed_iterative,float32,cuda,0,1,1702,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,28024320,35651584,1162588160,0.2892097120881185,True,1.6302890591323376,1.8201345391571522,3.457698542624712,9.932663252528388e-06,0,9.457161380233017e-06,True,bicgstab,0,76,9.9323615359026e-06,bicgstab,0,137,9.881940968625713e-06,,4,4
25,1,4,256,directed_iterative,float32,cuda,0,1,1703,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,28024320,35651584,1143459840,0.31646721763884866,True,1.7954709902405739,1.3571385107934475,3.1598849557340145,9.987270666290031e-06,0,1.2254952554080474e-05,True,bicgstab,0,77,9.993557796406094e-06,bicgstab,0,98,9.8901937235496e-06,,4,4
25,4,1,256,directed_iterative,float32,cuda,0,1,1701,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,20517888,23068672,1093304320,1.4494976571194427,True,0.9578656405210495,1.794656291604042,2.759576726704836,9.500096581063748e-06,0,9.83857978659186e-06,True,bicgstab,0,81,9.48226897889981e-06,stationary_fallback,1,1744,9.940082236425951e-06,BiCGStab breakdown: nonfinite dot-product scale,4,4
25,4,1,256,directed_iterative,float32,cuda,0,1,1702,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,20517888,23068672,1093677056,1.9684247490191211,True,1.020319353789091,1.0041060037910938,2.0320817455649376,9.988070505419723e-06,0,2.7879339174023675e-06,True,bicgstab,0,106,9.997283086704556e-06,stationary_fallback,1,1480,9.922729987010825e-06,BiCGStab breakdown: nonfinite dot-product scale,4,4
25,4,1,256,directed_iterative,float32,cuda,0,1,1703,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,20517888,23068672,1092349952,2.2456400631545512,True,0.8927155435085297,0.8806462697684765,1.781229354441166,9.934115308237525e-06,0,1.2255393951221536e-05,True,bicgstab,0,65,9.93741377897095e-06,stationary_fallback,1,1071,9.98004907160066e-06,BiCGStab breakdown: nonfinite dot-product scale,4,4
25,4,4,256,directed_iterative,float32,cuda,0,1,1701,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,106397184,115343360,1142837248,0.6535061159490584,True,3.2445621713995934,2.8679842799901962,6.120830245316029,9.995735383241365e-06,0,3.752067730289359e-06,True,bicgstab,0,108,9.970693099603523e-06,bicgstab|stationary_fallback,2,1589,9.939859410224017e-06,BiCGStab breakdown: nonfinite dot-product scale,16,16
25,4,4,256,directed_iterative,float32,cuda,0,1,1702,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,106397184,115343360,1142865920,0.3838199617697751,True,3.4960698634386063,6.917664799839258,10.421552807092667,9.988070505419723e-06,0,2.7879339174023675e-06,True,bicgstab,0,106,9.997283086704556e-06,bicgstab|stationary_fallback,3,1435,9.939980373019353e-06,BiCGStab breakdown in alpha denominator|BiCGStab did not converge within 500 iterations,16,16
25,4,4,256,directed_iterative,float32,cuda,0,1,1703,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,106397184,115343360,1142734848,0.6369168481215803,True,3.149134546518326,3.1232130490243435,6.280254654586315,9.995735383241365e-06,0,3.752067730289359e-06,True,bicgstab,0,108,9.970693099603523e-06,stationary_fallback,4,1453,9.983165000448935e-06,BiCGStab breakdown in alpha denominator|BiCGStab breakdown in shadow residual|BiCGStab breakdown: nonfinite dot-product scale,16,16
49,1,1,256,directed_iterative,float32,cuda,0,1,1701,1.0,1,failure,measurement,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in shadow residual,,,1119059968,,,,,,,,,,,,,,,,,,,,
49,1,1,256,directed_iterative,float32,cuda,0,1,1702,1.0,1,failure,measurement,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in shadow residual,,,1083707392,,,,,,,,,,,,,,,,,,,,
49,1,1,256,directed_iterative,float32,cuda,0,1,1703,1.0,1,failure,measurement,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in alpha denominator,,,1119617024,,,,,,,,,,,,,,,,,,,,
49,1,4,256,directed_iterative,float32,cuda,0,1,1701,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,29648384,35651584,1150914560,0.04406321987107497,True,9.470478810369968,13.216233249753714,22.69466468691826,9.993841749323971e-06,0,9.420615751862276e-07,True,stationary_fallback,4,3287,9.999258509196807e-06,stationary_fallback,4,7019,9.963790944311768e-06,BiCGStab breakdown in alpha denominator|BiCGStab breakdown in shadow residual|BiCGStab did not converge within 500 iterations,4,4
49,1,4,256,directed_iterative,float32,cuda,0,1,1702,1.0,1,failure,measurement,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in shadow residual,,,1150947328,,,,,,,,,,,,,,,,,,,,
49,1,4,256,directed_iterative,float32,cuda,0,1,1703,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,29648384,35651584,1179840512,0.04920424399052694,True,6.983147658407688,13.332332737743855,20.32345015183091,9.993841749323971e-06,0,9.420615751862276e-07,True,bicgstab|stationary_fallback,3,2956,9.998570021707565e-06,stationary_fallback,4,4737,9.971355211746413e-06,BiCGStab breakdown in alpha denominator|BiCGStab breakdown in shadow residual|BiCGStab did not converge within 500 iterations,4,4
49,4,1,256,directed_iterative,float32,cuda,0,1,1701,1.0,1,failure,measurement,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in alpha denominator,,,1085739008,,,,,,,,,,,,,,,,,,,,
49,4,1,256,directed_iterative,float32,cuda,0,1,1702,1.0,1,failure,measurement,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in alpha denominator,,,1084530688,,,,,,,,,,,,,,,,,,,,
49,4,1,256,directed_iterative,float32,cuda,0,1,1703,1.0,1,failure,measurement,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in shadow residual,,,1085542400,,,,,,,,,,,,,,,,,,,,
49,4,4,256,directed_iterative,float32,cuda,0,1,1701,1.0,1,failure,measurement,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in alpha denominator,,,1150402560,,,,,,,,,,,,,,,,,,,,
49,4,4,256,directed_iterative,float32,cuda,0,1,1702,1.0,1,failure,measurement,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in alpha denominator,,,1152237568,,,,,,,,,,,,,,,,,,,,
49,4,4,256,directed_iterative,float32,cuda,0,1,1703,1.0,1,failure,measurement,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in shadow residual,,,1149710336,,,,,,,,,,,,,,,,,,,,
17,1,1,256,symmetric,float32,cuda,0,1,1701,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,14009856,25165824,1139286016,2.1742415165259206,True,0.33246177807450294,0.11974043771624565,0.45993050560355186,8.37012606393685e-06,0,0.00011622518503173748,True,unspecified,0,48,8.341175998793915e-06,unspecified,0,51,9.182335816149134e-06,,1,1
17,1,1,256,symmetric,float32,cuda,0,1,1702,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,14009856,25165824,1104220160,2.240139584655869,True,0.3150234967470169,0.12359632551670074,0.4464007541537285,8.98964230316603e-06,0,4.556571866487502e-05,True,unspecified,0,47,8.995104508358054e-06,unspecified,0,47,9.729368684929796e-06,,1,1
17,1,1,256,symmetric,float32,cuda,0,1,1703,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,14009856,25165824,1124458496,2.4286754375808672,True,0.31324104219675064,0.09082862734794617,0.4117470718920231,8.732364265604527e-06,0,2.781149488793877e-05,True,unspecified,0,50,8.737651114643086e-06,unspecified,0,47,9.804982255445793e-06,,1,1
17,1,4,256,symmetric,float32,cuda,0,1,1701,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,27680256,33554432,1135923200,1.2124039441878798,True,0.5605607740581036,0.25627999380230904,0.8248076103627682,9.89557141202797e-06,0,2.781149488793877e-05,True,unspecified,0,49,9.914922884490807e-06,unspecified,0,50,8.975242053566035e-06,,4,4
17,1,4,256,symmetric,float32,cuda,0,1,1702,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,27680256,33554432,1160245248,1.173110993076461,True,0.5783303380012512,0.26623909920454025,0.8524342589080334,9.72456076715212e-06,0,4.308619603321516e-05,True,unspecified,0,48,9.712315659271553e-06,unspecified,0,51,9.99943495116895e-06,,4,4
17,1,4,256,symmetric,float32,cuda,0,1,1703,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,27680256,33554432,1158479872,1.1528243575450703,True,0.5886379592120647,0.27095597609877586,0.8674348294734955,9.756636453672936e-06,0,2.781149488793877e-05,True,unspecified,0,50,9.754895472724456e-06,unspecified,0,52,9.922410754370503e-06,,4,4
17,4,1,256,symmetric,float32,cuda,0,1,1701,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,20351488,23068672,1100677120,6.812717450272716,True,0.44972655549645424,0.12969692796468735,0.5871372222900391,9.862995663604036e-06,0,4.291722890215067e-05,True,unspecified,0,49,9.844472515396774e-06,unspecified,0,51,9.88483225228265e-06,,4,4
17,4,1,256,symmetric,float32,cuda,0,1,1702,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,20351488,23068672,1100050432,6.901685701119773,True,0.4447081424295902,0.1271142102777958,0.5795685537159443,9.698128796553066e-06,0,2.8844491755108944e-05,True,unspecified,0,49,9.683636562840547e-06,unspecified,0,49,9.987932571675628e-06,,4,4
17,4,1,256,symmetric,float32,cuda,0,1,1703,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,20351488,23068672,1100111872,6.996817240080433,True,0.45012661442160606,0.11386094987392426,0.5716885067522526,9.875908274749563e-06,0,1.098306128710646e-05,True,unspecified,0,50,9.865035281109158e-06,unspecified,0,52,9.924265214067418e-06,,4,4
17,4,4,256,symmetric,float32,cuda,0,1,1701,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,105774592,113246208,1135812608,2.7463852198942074,True,1.1497546508908272,0.29863400012254715,1.4564599208533764,9.924176180668516e-06,0,1.098306128710646e-05,True,unspecified,0,49,9.925785889208782e-06,unspecified,0,52,9.745082024892326e-06,,16,16
17,4,4,256,symmetric,float32,cuda,0,1,1702,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,105774592,113246208,1135730688,2.8278996810152277,True,1.1537565812468529,0.2527325600385666,1.4144773334264755,9.982872996956988e-06,0,2.2297142372451627e-05,True,unspecified,0,49,9.963839147530962e-06,unspecified,0,53,9.933432011166587e-06,,16,16
17,4,4,256,symmetric,float32,cuda,0,1,1703,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,105774592,113246208,1135005696,2.679667092046728,True,1.2022277191281319,0.2832193709909916,1.4927227385342121,9.988327269650546e-06,0,1.098306128710646e-05,True,unspecified,0,50,9.990800208470318e-06,unspecified,0,52,9.917254828906152e-06,,16,16
25,1,1,256,symmetric,float32,cuda,0,1,1701,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,14071808,25165824,1104822272,1.8202057473515045,True,0.38152802735567093,0.160842876881361,0.5493884421885014,9.03783186757811e-06,0,7.007937895947551e-05,True,unspecified,0,95,9.030422916112002e-06,unspecified,0,95,7.4701410994748585e-06,,1,1
25,1,1,256,symmetric,float32,cuda,0,1,1702,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,14071808,25165824,1125183488,1.7547589850946508,True,0.40150438994169235,0.16112399101257324,0.5698788315057755,9.528594285678235e-06,0,1.91306737411523e-05,True,unspecified,0,93,9.519882041786332e-06,unspecified,0,95,8.746384992264211e-06,,1,1
25,1,1,256,symmetric,float32,cuda,0,1,1703,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,14071808,25165824,1102233600,1.9584764875788692,True,0.3824312686920166,0.12105868384242058,0.5106009729206562,9.991740084466719e-06,0,2.3100111071094866e-05,True,unspecified,0,90,9.990983926400077e-06,unspecified,0,91,7.749084034003317e-06,,1,1
25,1,4,256,symmetric,float32,cuda,0,1,1701,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,27917824,33554432,1160298496,0.7453114123663228,True,0.9594259820878506,0.37091292440891266,1.341721035540104,9.973881368518678e-06,0,9.521743233875685e-06,True,unspecified,0,95,9.967364348995034e-06,unspecified,0,106,7.669934348086827e-06,,4,4
25,1,4,256,symmetric,float32,cuda,0,1,1702,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,27917824,33554432,1158893568,0.7246883651621676,True,0.9696219488978386,0.4031461291015148,1.3799034841358662,9.693481543189648e-06,0,1.9130681093049172e-05,True,unspecified,0,93,9.695304470369592e-06,unspecified,0,105,9.702149327495135e-06,,4,4
25,1,4,256,symmetric,float32,cuda,0,1,1703,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,27917824,33554432,1137491968,0.7350164635494897,True,0.9724770784378052,0.38015829771757126,1.3605137430131435,9.940721516214127e-06,0,9.521331723050273e-06,True,unspecified,0,91,9.928871804731898e-06,unspecified,0,97,7.586066203657538e-06,,4,4
25,4,1,256,symmetric,float32,cuda,0,1,1701,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,20471808,23068672,1101373440,4.378532838730497,True,0.7409492135047913,0.1648048534989357,0.9135480187833309,9.939153309719938e-06,0,2.579490796961176e-05,True,unspecified,0,96,9.935750313161407e-06,unspecified,0,95,7.757224921078887e-06,,4,4
25,4,1,256,symmetric,float32,cuda,0,1,1702,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,20471808,23068672,1100955648,4.315643023850103,True,0.7405531853437424,0.17857175692915916,0.9268607199192047,9.972456165135935e-06,0,1.9119367994147047e-05,True,unspecified,0,93,9.969364327844232e-06,unspecified,0,95,8.09930406830972e-06,,4,4
25,4,1,256,symmetric,float32,cuda,0,1,1703,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,20471808,23068672,1100869632,4.572711019710611,True,0.728422362357378,0.13874278217554092,0.8747546002268791,9.867499741503618e-06,0,2.311202441296343e-05,True,unspecified,0,91,9.85988572210772e-06,unspecified,0,91,7.509472197853029e-06,,4,4
25,4,4,256,symmetric,float32,cuda,0,1,1701,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,106212864,115343360,1138462720,1.492707566501838,True,2.285879097878933,0.3860629126429558,2.679694328457117,9.984357757853323e-06,0,9.522772010939225e-06,True,unspecified,0,95,9.966245670511853e-06,unspecified,0,107,7.990443009475712e-06,,16,16
25,4,4,256,symmetric,float32,cuda,0,1,1702,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,106212864,115343360,1137475584,1.4983995645078352,True,2.2848243303596973,0.3767222911119461,2.669514924287796,9.994801444480152e-06,0,1.7040838589110746e-05,True,unspecified,0,93,9.987094017560594e-06,unspecified,0,106,9.67079813563032e-06,,16,16
25,4,4,256,symmetric,float32,cuda,0,1,1703,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,106212864,115343360,1139093504,1.474449226197318,True,2.3143146447837353,0.3907007798552513,2.7128774113953114,9.96969616692918e-06,0,9.522840596076784e-06,True,unspecified,0,91,9.965820936486125e-06,unspecified,0,96,7.607487077621045e-06,,16,16
49,1,1,256,symmetric,float32,cuda,0,1,1701,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,14394880,25165824,1105088512,0.9295978046271005,True,0.8038710355758667,0.2639569602906704,1.0757340379059315,9.383986008818011e-06,0,6.709611227284651e-06,True,unspecified,0,198,9.372522981720977e-06,unspecified,0,283,9.918317118717823e-06,,1,1
49,1,1,256,symmetric,float32,cuda,0,1,1702,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,14394880,25165824,1137180672,0.8735695869442887,True,0.8270515203475952,0.3099931329488754,1.144728496670723,9.958745915844831e-06,0,2.1021667179210757e-06,True,unspecified,0,196,9.957392649084795e-06,unspecified,0,292,9.991270417231135e-06,,1,1
49,1,1,256,symmetric,float32,cuda,0,1,1703,1.0,1,failure,measurement,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,"matrix-free symmetric CG did not converge: iterations=1000, max_relative_residual=1.071e-05",,,1107066880,,,,,,,,,,,,,,,,,,,,
49,1,4,256,symmetric,float32,cuda,0,1,1701,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,29152768,35651584,1171361792,0.27832174756592476,True,2.6680948138237,0.9171827808022499,3.592963930219412,9.846851455635587e-06,0,5.623613798633207e-06,True,unspecified,0,200,9.835404853220098e-06,unspecified,0,294,9.996250810218044e-06,,4,4
49,1,4,256,symmetric,float32,cuda,0,1,1702,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,29152768,35651584,1171734528,0.2814085125287284,True,2.6553400196135044,0.8906082287430763,3.553552772849798,9.777043374399485e-06,0,2.1021819587852033e-06,True,unspecified,0,200,9.77865420281887e-06,unspecified,0,287,9.744413546286523e-06,,4,4
49,1,4,256,symmetric,float32,cuda,0,1,1703,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,29152768,35651584,1166639104,0.27820123259886687,True,2.679885309189558,0.9070770442485809,3.594520378857851,9.80674499435293e-06,0,5.623613798633207e-06,True,unspecified,0,200,9.813379620027263e-06,unspecified,0,284,9.995495929615572e-06,,4,4
49,4,1,256,symmetric,float32,cuda,0,1,1701,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,21114368,25165824,1106378752,1.438848719723498,True,2.458327319473028,0.31439243257045746,2.780000388622284,9.970663608404963e-06,0,5.005733765273152e-06,True,unspecified,0,204,9.965378922061063e-06,unspecified,0,285,9.981463335861918e-06,,4,4
49,4,1,256,symmetric,float32,cuda,0,1,1702,1.0,1,ok,complete,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,,21114368,25165824,1107496960,1.5870665203522334,True,2.2192309200763702,0.2938361130654812,2.520373247563839,9.991944041348994e-06,0,2.1021709711854843e-06,True,unspecified,0,212,9.988371857616585e-06,unspecified,0,300,9.9695016615442e-06,,4,4
49,4,1,256,symmetric,float32,cuda,0,1,1703,1.0,1,failure,measurement,ai,e31586cc9e7012b7d16bb52dce9fad3061f3aa82,"matrix-free symmetric CG did not converge: iterations=1000, max_relative_residual=1.178e-05",,,1105489920,,,,,,,,,,,,,,,,,,,,
