case,genus,mode,seed,initial_dense_edges,final_dense_edges,dense_improvement_fraction,initial_landmark_edges,final_landmark_edges,initial_curvature_rmse,final_curvature_rmse,certified,valid_run,registration_success,runtime_seconds
official_pretzel_genus3,3,landmark,11,0.23567830173852136,0.21438576062046813,0.0903457847454991,0.2532413244899423,0.012440071452680933,2.53059062982174,2.533639480941962,True,True,True,103.56349450023845
official_pretzel_genus3,3,curvature,11,0.23567830173852136,0.2622323931988799,-0.1126709216099987,0.2532413244899423,0.29880648286685346,2.53059062982174,2.4442256862710297,True,True,False,100.2056585997343
official_pretzel_genus3,3,combined,11,0.23567830173852136,0.23276416729493798,0.012364882223296639,0.2532413244899423,0.09201708232064072,2.53059062982174,2.4741508488034567,True,True,True,90.366841299925
official_pretzel_genus3,3,landmark,29,0.1835417589832655,0.16630687223231835,0.09390171940391256,0.2034338379408161,0.010214645332691799,2.5239131901162524,2.5244987242393147,True,True,True,93.04800909990445
official_pretzel_genus3,3,curvature,29,0.1835417589832655,0.22825785828630238,-0.24362902235841546,0.2034338379408161,0.25232036959519877,2.5239131901162524,2.433296274380546,True,True,False,83.53014500020072
official_pretzel_genus3,3,combined,29,0.1835417589832655,0.18939727682255134,-0.031902918832872905,0.2034338379408161,0.04915489773095135,2.5239131901162524,2.4720478245532544,True,True,False,82.78989630006254
